channel_num,center_freq_mhz,timestamp,avg_power_db,peak_power_db,std_dev_db,signal_presence_ratio,mean_amplitude,max_amplitude,crest_factor,noise_floor_db,num_detected_peaks,in_channel_power_db,spectral_flatness,ap_channel,sample_id
1,2412.000000001859,2025-04-21T19:27:55.479903,-99.66193,-73.89058,1.5021043,0.0,0.015146776582481565,0.09155819565057755,2.974050158443633,-99.9915,1,-99.63448,0.875119149684906,8,3
2,2417.000000001862,2025-04-21T19:27:55.655795,-93.260376,-69.48577,8.214413,0.7659574468085106,0.26730356276109907,0.5521804690361023,1.6708076639736864,-99.98767,5,-88.60467,0.16582685708999634,8,1
2,2417.000000001862,2025-04-21T19:27:56.337299,-99.74134,-72.27342,1.1131355,0.0,0.01038286960468125,0.09671735763549805,4.311437929367963,-99.99073,0,-99.95536,0.9374697208404541,8,2
2,2417.000000001862,2025-04-21T19:27:57.026261,-99.7516,-73.08197,0.8893894,0.0,0.008813848359215792,0.08611549437046051,4.548851747038419,-99.99083,0,-99.79498,0.9663919806480408,8,3
3,2422.0000000018617,2025-04-21T19:27:57.223383,-84.58414,-60.48605,8.383033,0.48936170212765956,0.5673438191563077,1.411561369895935,1.7083482633558829,-95.785675,9,-77.85063,0.19999442994594574,8,1
3,2422.0000000018617,2025-04-21T19:27:57.903344,-87.43574,-60.5381,8.101421,0.23404255319148937,0.2784367535429594,1.413220763206482,2.455441670613884,-97.77627,7,-80.996315,0.2147488296031952,8,2
3,2422.0000000018617,2025-04-21T19:27:58.572559,-99.89487,-90.51193,0.25753778,0.0,0.0075441434575360565,0.042109839618206024,4.0887655689810005,-99.98858,0,-99.97051,0.9980781674385071,8,3
4,2427.00000000186,2025-04-21T19:27:58.738264,-99.93405,-95.51621,0.09165904,0.0,0.0067084556129210484,0.02941351942718029,3.7280997727727554,-99.983894,0,-99.96308,0.9997708201408386,8,1
4,2427.00000000186,2025-04-21T19:27:59.416887,-99.96471,-99.30818,0.014094041,0.0,0.005053592623399107,0.021187687292695045,3.7042396385813037,-99.98564,0,-99.96771,0.9999929070472717,8,2
4,2427.00000000186,2025-04-21T19:28:00.094228,-99.8147,-76.275055,0.6829802,0.0,0.010000764697006856,0.07115001231431961,4.36007885216819,-99.98469,0,-99.71707,0.9798777103424072,8,3
5,2432.000000001859,2025-04-21T19:28:00.271810,-94.75389,-63.007957,7.152404,0.0851063829787234,0.07986815956467433,1.1807941198349,4.812405292138801,-99.947914,4,-95.83198,0.20665264129638672,8,1
5,2432.000000001859,2025-04-21T19:28:00.962643,-99.674934,-74.96501,1.1115248,0.0,0.011813163538500324,0.0999496653676033,4.367724856047691,-99.98771,0,-99.75725,0.9450018405914307,8,2
5,2432.000000001859,2025-04-21T19:28:01.639982,-99.6657,-73.16537,1.1266168,0.0,0.013884686468838153,0.10152930021286011,4.0931663302638865,-99.988396,0,-99.59216,0.9401047825813293,8,3
6,2437.000000001862,2025-04-21T19:28:01.815490,-99.5708,-70.46098,1.4202924,0.0,0.01742046772563363,0.11882014572620392,3.791477848828182,-99.98573,0,-99.92101,0.8930603265762329,8,1
6,2437.000000001862,2025-04-21T19:28:02.496720,-94.736374,-63.310806,7.4832706,0.13636363636363635,0.10376760148959577,1.3126192092895508,4.7174149718954625,-99.89483,4,-98.88314,0.16371029615402222,8,2
6,2437.000000001862,2025-04-21T19:28:03.177914,-93.53981,-62.69812,8.966532,0.3111111111111111,0.21450492591899464,1.295926570892334,3.060024337948995,-99.86014,5,-98.5883,0.09577692300081253,8,3
7,2442.0000000018617,2025-04-21T19:28:03.347544,-99.770226,-78.93465,0.82454354,0.0,0.012570247731708117,0.06506605446338654,3.5089970005593494,-99.9873,0,-99.8918,0.9711735844612122,8,1
7,2442.0000000018617,2025-04-21T19:28:04.022396,-91.15501,-60.023827,9.800305,0.7659574468085106,0.6469051685142279,1.4131991863250732,1.8914820486764534,-99.270164,6,-97.162186,0.054188504815101624,8,2
7,2442.0000000018617,2025-04-21T19:28:04.694927,-99.73894,-69.94861,1.1070744,0.0,0.012372547286124741,0.12153661996126175,4.851701322690704,-99.98753,1,-99.50404,0.9137022495269775,8,3
8,2447.00000000186,2025-04-21T19:28:04.879659,-96.51183,-68.78644,5.864119,0.02127659574468085,0.17672072596782737,0.4965546727180481,2.407446675838085,-99.8637,4,-98.96782,0.19044874608516693,8,1
8,2447.00000000186,2025-04-21T19:28:05.548898,-99.68022,-85.272415,0.85638475,0.0,0.013182055189254437,0.08069682866334915,3.9567632019145895,-99.981094,0,-99.93978,0.9750536680221558,8,2
8,2447.00000000186,2025-04-21T19:28:06.233506,-99.94294,-96.744156,0.039766703,0.0,0.00631679898756566,0.029249688610434532,4.007087685423352,-99.98174,0,-99.92255,0.9999580383300781,8,3
9,2452.000000001859,2025-04-21T19:28:06.412996,-99.730194,-74.45439,1.0110612,0.0,0.010600586329393702,0.11676423996686935,5.346394980625522,-99.983574,0,-99.53888,0.9552515745162964,8,1
9,2452.000000001859,2025-04-21T19:28:07.093478,-99.77316,-69.39847,1.0226617,0.0,0.0094293146069765,0.12361723184585571,5.683316268443165,-99.988144,0,-99.57583,0.9345173239707947,8,2
9,2452.000000001859,2025-04-21T19:28:07.778011,-99.65309,-72.80288,1.4464431,0.0,0.012727003123395185,0.1175188273191452,4.042100851969131,-99.98713,0,-99.34256,0.8931728005409241,8,3
10,2457.000000001862,2025-04-21T19:28:07.969359,-99.668724,-70.763916,1.4134903,0.0,0.01219131998783059,0.11654460430145264,4.113645751081152,-99.989716,0,-99.36694,0.8972367644309998,8,1
10,2457.000000001862,2025-04-21T19:28:08.658233,-99.968765,-99.40461,0.013714262,0.0,0.004748948047098439,0.020736081525683403,3.8548771313654586,-99.98895,0,-99.96796,0.9999948740005493,8,2
10,2457.000000001862,2025-04-21T19:28:09.341001,-99.778076,-70.02904,1.0213897,0.0,0.008453870977734925,0.11128602921962738,5.36688227585891,-99.98943,0,-99.58308,0.9427587985992432,8,3
11,2462.0000000018617,2025-04-21T19:28:09.525094,-99.79538,-70.46859,1.0304452,0.0,0.009672442401258334,0.10668666660785675,4.610197238053905,-99.98915,1,-99.96996,0.923618733882904,8,1
11,2462.0000000018617,2025-04-21T19:28:10.217266,-99.777245,-71.46087,0.8810017,0.0,0.010083382986066338,0.10995765775442123,5.37807166455141,-99.98122,0,-99.95502,0.9589501619338989,8,2
11,2462.0000000018617,2025-04-21T19:28:10.903248,-99.736084,-70.615814,1.0826687,0.0,0.010856897233176042,0.1095830649137497,4.6915017145722455,-99.98692,0,-99.96898,0.9336479306221008,8,3
1,2412.000000001859,2025-04-21T19:28:27.081055,-91.33751,-61.460804,7.317432,0.10638297872340426,0.12704212312952995,1.4132206439971924,4.007543132181791,-99.29439,7,-90.17194,0.23181834816932678,9,1
1,2412.000000001859,2025-04-21T19:28:27.749758,-99.67069,-78.50501,1.076936,0.0,0.012724605927529015,0.09024517238140106,4.127954496135276,-99.991356,0,-99.84902,0.9520529508590698,9,2
1,2412.000000001859,2025-04-21T19:28:28.427156,-91.26139,-61.993484,10.792122,0.6170212765957447,0.5118189333277938,1.2694392204284668,1.854700663198339,-99.9157,6,-89.90952,0.06316951662302017,9,3
2,2417.000000001862,2025-04-21T19:28:28.608819,-86.75169,-62.705883,7.1295433,0.20454545454545456,0.2316946682658,1.4130268096923828,2.71026718920243,-97.44757,9,-83.20505,0.3008561432361603,9,1
2,2417.000000001862,2025-04-21T19:28:29.277696,-99.834274,-78.45629,0.71017426,0.0,0.008780322526794632,0.06439588963985443,4.0257895421888295,-99.99131,0,-99.69615,0.9800310134887695,9,2
2,2417.000000001862,2025-04-21T19:28:29.962777,-99.75995,-75.826454,0.86339206,0.0,0.01038443271348911,0.072233185172081,3.6992178158749827,-99.990135,0,-99.714424,0.9683951139450073,9,3
3,2422.0000000018617,2025-04-21T19:28:30.151966,-99.67821,-73.69237,1.4083194,0.0,0.014676284193246625,0.08854113519191742,3.1140600803248164,-99.990135,0,-99.380745,0.8926418423652649,9,1
3,2422.0000000018617,2025-04-21T19:28:30.824483,-99.79587,-77.6953,0.77857256,0.0,0.008656047828872618,0.09048057347536087,5.186072465732431,-99.98448,0,-99.66643,0.9757463335990906,9,2
3,2422.0000000018617,2025-04-21T19:28:31.508113,-82.67403,-60.04278,8.44824,0.9574468085106383,0.9462199263439409,1.4132208824157715,1.34900758995034,-94.69546,10,-75.90093,0.19617129862308502,9,3
4,2427.00000000186,2025-04-21T19:28:31.691885,-99.794846,-76.955536,0.8880359,0.0,0.01052214168338513,0.07042206078767776,3.7916716677179543,-99.99012,0,-99.61859,0.9629438519477844,9,1
4,2427.00000000186,2025-04-21T19:28:32.369797,-99.76899,-75.82956,0.97113013,0.0,0.01129712074623176,0.07332143187522888,3.6960848241037922,-99.98966,0,-99.570145,0.9563986659049988,9,2
4,2427.00000000186,2025-04-21T19:28:33.053633,-88.61711,-61.72709,9.567623,0.5333333333333333,0.47069552241846885,1.4130699634552002,2.062867615308471,-99.121666,7,-85.20758,0.11524614691734314,9,3
5,2432.000000001859,2025-04-21T19:28:33.228870,-99.50528,-71.341835,1.5193285,0.0,0.016793170401213735,0.1131473183631897,3.5201509717214425,-99.98039,0,-99.096016,0.8859335780143738,9,1
5,2432.000000001859,2025-04-21T19:28:33.894213,-88.87537,-62.918884,8.3950615,0.23404255319148937,0.24806215790942354,1.4132206439971924,2.825555182601489,-98.64112,10,-89.373985,0.20722132921218872,9,2
5,2432.000000001859,2025-04-21T19:28:34.582875,-83.688,-61.10787,9.497509,1.0,0.9893030367220574,1.4131993055343628,1.3631481816669475,-95.341194,8,-83.894966,0.15729768574237823,9,3
6,2437.000000001862,2025-04-21T19:28:34.759003,-99.78238,-77.62254,0.7311002,0.0,0.010512226734994355,0.09751327335834503,5.469774536096603,-99.98204,0,-99.9322,0.9788641929626465,9,1
6,2437.000000001862,2025-04-21T19:28:35.424138,-99.498795,-70.27165,1.5746436,0.0,0.018550107018570627,0.13896512985229492,3.7489137997340807,-99.987045,1,-99.890976,0.859018087387085,9,2
6,2437.000000001862,2025-04-21T19:28:36.094318,-92.521866,-63.799576,9.958606,0.5454545454545454,0.37356096722862936,1.265576720237732,2.2561372977676704,-99.828926,5,-97.89134,0.07082008570432663,9,3
7,2442.0000000018617,2025-04-21T19:28:36.282410,-99.63478,-69.91643,1.5317104,0.0,0.013530136059859319,0.12886947393417358,4.072768142053284,-99.98797,1,-99.29773,0.8664343357086182,9,1
7,2442.0000000018617,2025-04-21T19:28:36.959533,-99.30667,-68.16613,2.1572905,0.0,0.023964557341351625,0.14280585944652557,3.0935250403480445,-99.987526,1,-99.22606,0.766496479511261,9,2
7,2442.0000000018617,2025-04-21T19:28:37.630147,-98.787445,-72.05145,1.530164,0.0,0.019529489661237822,0.3544488847255707,8.62966680503507,-99.979034,0,-98.41315,0.9168224334716797,9,3
8,2447.00000000186,2025-04-21T19:28:37.799838,-99.33124,-67.94272,1.9471283,0.0,0.026982677127104476,0.1646135449409485,3.770686479511419,-99.98757,1,-98.691246,0.7804656624794006,9,1
8,2447.00000000186,2025-04-21T19:28:38.469684,-99.336464,-81.95119,1.7541026,0.0,0.02846928894097078,0.08696460723876953,2.4060256432438005,-99.98203,0,-99.933235,0.8772615790367126,9,2
8,2447.00000000186,2025-04-21T19:28:39.140561,-99.47015,-74.47933,1.4134843,0.0,0.02032016175740968,0.13846558332443237,4.602633895128558,-99.98662,0,-98.96949,0.9098155498504639,9,3
9,2452.000000001859,2025-04-21T19:28:39.325484,-99.529335,-73.9445,1.2301984,0.0,0.020137069152701532,0.10982770472764969,3.8667535917237807,-99.985756,0,-99.136055,0.9333674311637878,9,1
9,2452.000000001859,2025-04-21T19:28:40.011043,-99.81391,-74.810265,0.7505667,0.0,0.008441628433039748,0.09620905667543411,5.9885124053031555,-99.985275,0,-99.676796,0.9754877090454102,9,2
9,2452.000000001859,2025-04-21T19:28:40.693082,-99.96558,-98.54096,0.015248207,0.0,0.004982591799313096,0.020432906225323677,3.624766211815044,-99.988396,0,-99.95921,0.9999937415122986,9,3
10,2457.000000001862,2025-04-21T19:28:40.867124,-96.44681,-74.7899,4.9500833,0.23404255319148937,0.0681838364515595,0.33730295300483704,2.6645024929934347,-99.979,1,-94.50294,0.44415202736854553,9,1
10,2457.000000001862,2025-04-21T19:28:41.541018,-99.600525,-70.06862,1.6980938,0.0,0.015423418901640024,0.1257794052362442,3.580452866601289,-99.988914,1,-99.2341,0.8294257521629333,9,2
10,2457.000000001862,2025-04-21T19:28:42.232365,-96.979454,-67.246086,4.5694213,0.11363636363636363,0.06521510103594598,0.40810495615005493,3.589726002792108,-99.988625,2,-96.7553,0.4720284342765808,9,3
11,2462.0000000018617,2025-04-21T19:28:42.400922,-99.89288,-78.79503,0.42858237,0.0,0.006469475798003389,0.06111999601125717,5.563150813233904,-99.98652,0,-99.96933,0.9933012127876282,9,1
11,2462.0000000018617,2025-04-21T19:28:43.088799,-99.56929,-68.90687,1.6123747,0.0,0.014753283716312389,0.12568780779838562,3.8353268766042645,-99.987076,1,-99.96603,0.8578717708587646,9,2
11,2462.0000000018617,2025-04-21T19:28:43.771241,-99.97428,-98.989876,0.010799744,0.0,0.004313152195465381,0.018145963549613953,3.718361668383504,-99.99137,0,-99.973076,0.9999969005584717,9,3
1,2412.000000001859,2025-04-21T19:29:00.183939,-91.26605,-54.5405,9.225927,0.7954545454545454,0.42262308304322593,1.4131991863250732,2.626451935984148,-99.63736,6,-91.13734,0.10006380081176758,10,1
1,2412.000000001859,2025-04-21T19:29:00.848555,-83.38197,-60.518814,8.838079,0.9772727272727273,1.0386113247344413,1.4132205247879028,1.325398881845955,-94.96954,8,-81.99916,0.15995661914348602,10,2
1,2412.000000001859,2025-04-21T19:29:01.551597,-99.77879,-74.612144,0.99799925,0.0,0.00962915894982215,0.08728458732366562,4.1926109503359426,-99.9917,0,-99.966866,0.9491918087005615,10,3
2,2417.000000001862,2025-04-21T19:29:01.739357,-97.41006,-71.2827,3.7666893,0.0425531914893617,0.03441194200893716,0.517182469367981,5.581060108135609,-99.99039,0,-95.48752,0.61588454246521,10,1
2,2417.000000001862,2025-04-21T19:29:02.425998,-99.627945,-73.22776,1.2879272,0.0,0.013682725924872637,0.09237837791442871,3.4231057011869326,-99.99064,0,-99.66186,0.9177756905555725,10,2
2,2417.000000001862,2025-04-21T19:29:03.114029,-99.73297,-73.21526,1.1084578,0.0,0.011244522414955438,0.08770083636045456,3.8149854303451383,-99.9914,0,-99.558235,0.9379060864448547,10,3
3,2422.0000000018617,2025-04-21T19:29:03.293551,-92.97148,-63.452053,8.927615,0.21739130434782608,0.1894709760219951,1.2889739274978638,3.1355277676495343,-99.89158,5,-86.3031,0.11600393056869507,10,1
3,2422.0000000018617,2025-04-21T19:29:03.984782,-99.89641,-82.841805,0.36814997,0.0,0.007837396509507124,0.053201932460069656,4.775304870759438,-99.97838,0,-99.956375,0.9954670071601868,10,2
3,2422.0000000018617,2025-04-21T19:29:04.668144,-99.920044,-82.306015,0.31870216,0.0,0.006109791394815775,0.04949534684419632,5.40982531617192,-99.98872,0,-99.969864,0.9966962933540344,10,3
4,2427.00000000186,2025-04-21T19:29:04.848469,-89.53604,-64.20098,6.4405346,0.14893617021276595,0.12052633385385729,1.4132208824157715,4.229237841525659,-98.68762,6,-87.69403,0.35603153705596924,10,1
4,2427.00000000186,2025-04-21T19:29:05.514388,-88.649765,-60.239986,9.560643,0.8181818181818182,0.574287499367872,1.4132206439971924,1.9828648632898955,-99.15759,7,-84.862785,0.10678880661725998,10,2
4,2427.00000000186,2025-04-21T19:29:06.203929,-99.81525,-77.21873,0.72423244,0.0,0.008735895309301899,0.09443750232458115,5.513721969572811,-99.98975,0,-99.69222,0.9786942601203918,10,3
5,2432.000000001859,2025-04-21T19:29:06.382433,-99.59602,-71.01588,1.6703258,0.0,0.01689223861216902,0.10806719213724136,3.221638923441663,-99.98516,1,-99.95215,0.8462843298912048,10,1
5,2432.000000001859,2025-04-21T19:29:07.063061,-84.802155,-62.541122,9.642168,0.7954545454545454,0.7944772615152247,1.4131991863250732,1.5244390545052673,-97.0516,8,-85.050896,0.15238206088542938,10,2
5,2432.000000001859,2025-04-21T19:29:07.742398,-99.76002,-73.06313,1.0505959,0.0,0.01094303027659493,0.09457801282405853,4.234245245905335,-99.98697,0,-99.54957,0.9387272596359253,10,3
6,2437.000000001862,2025-04-21T19:29:07.928268,-86.77182,-61.761738,9.663292,0.7659574468085106,0.7192361056829524,1.4132206439971924,1.6595468277186611,-97.22333,6,-89.63511,0.11535758525133133,10,1
6,2437.000000001862,2025-04-21T19:29:08.605575,-99.48294,-74.66729,1.659955,0.0,0.01793731410660633,0.1092778742313385,3.1616731001345793,-99.9859,0,-99.95176,0.8702337145805359,10,2
6,2437.000000001862,2025-04-21T19:29:09.287369,-99.48658,-74.501884,1.6228756,0.0,0.017982466846493118,0.11087378114461899,3.283210570895894,-99.987206,0,-99.94114,0.8754842877388,10,3
7,2442.0000000018617,2025-04-21T19:29:09.473317,-99.83609,-79.23662,0.6478314,0.0,0.007472827129180997,0.08335801213979721,5.844674814060168,-99.98713,0,-99.95294,0.9846491813659668,10,1
7,2442.0000000018617,2025-04-21T19:29:10.157730,-96.995514,-65.6334,6.0365157,0.23404255319148937,0.09679527737271751,0.7337653040885925,3.6500996200707156,-99.974945,2,-99.617386,0.178910493850708,10,2
7,2442.0000000018617,2025-04-21T19:29:10.841373,-99.8134,-79.22721,0.6608444,0.0,0.00868689125659419,0.08369123935699463,5.529884945041395,-99.98401,0,-99.9179,0.9838322401046753,10,3
8,2447.00000000186,2025-04-21T19:29:11.022777,-96.630295,-69.71384,5.4723125,0.0851063829787234,0.1152180719037428,0.35317257046699524,2.4387757618461574,-99.98549,3,-93.32182,0.3472072184085846,10,1
8,2447.00000000186,2025-04-21T19:29:11.707925,-98.160225,-69.38994,3.8870113,0.0,0.06166404596606443,0.3680948317050934,3.6724727520725406,-99.932556,2,-99.68463,0.426387220621109,10,2
8,2447.00000000186,2025-04-21T19:29:12.379724,-99.9437,-95.614624,0.057744186,0.0,0.006209313009100553,0.026659445837140083,3.676304122595482,-99.9829,0,-99.92077,0.9999117255210876,10,3
9,2452.000000001859,2025-04-21T19:29:12.556073,-99.963196,-97.57095,0.013815533,0.0,0.005097236094198278,0.04109211638569832,7.0781912308390575,-99.98495,0,-99.95838,0.9999946355819702,10,1
9,2452.000000001859,2025-04-21T19:29:13.214927,-99.95808,-98.94162,0.018682474,0.0,0.005411367830157926,0.027792422100901604,4.450249955427818,-99.98782,0,-99.946625,0.9999915361404419,10,2
9,2452.000000001859,2025-04-21T19:29:13.886042,-99.72441,-69.16098,1.1243675,0.0,0.010632690480215926,0.14279869198799133,5.836388142608846,-99.98807,1,-99.479774,0.9251810908317566,10,3
10,2457.000000001862,2025-04-21T19:29:14.054943,-99.971176,-99.68956,0.0112957405,0.0,0.004568803156222908,0.01884848065674305,3.6486176708123357,-99.98926,0,-99.96815,0.9999977946281433,10,1
10,2457.000000001862,2025-04-21T19:29:14.722490,-99.63885,-69.91535,1.5736754,0.0,0.013668537123955507,0.127810999751091,3.839757159204651,-99.99019,1,-99.30434,0.8508275747299194,10,2
10,2457.000000001862,2025-04-21T19:29:15.393972,-99.55792,-70.481964,1.8413917,0.0,0.01856299682309496,0.1301557570695877,3.229183668805166,-99.988945,1,-99.14825,0.7978090643882751,10,3
11,2462.0000000018617,2025-04-21T19:29:15.589392,-99.52989,-69.66414,1.9769237,0.0,0.020318401939032425,0.12125280499458313,2.876757197102261,-99.9905,1,-99.97032,0.7676343321800232,10,1
11,2462.0000000018617,2025-04-21T19:29:16.270811,-95.407364,-76.699554,4.5938506,0.0,0.09284309608815956,0.3164094090461731,2.444341991072306,-99.989334,1,-93.26124,0.5486789345741272,10,2
11,2462.0000000018617,2025-04-21T19:29:16.951049,-99.87946,-81.07953,0.54406834,0.0,0.008003305792062543,0.056561317294836044,4.291236731773636,-99.98765,0,-99.9727,0.9883590936660767,10,3
1,2412.000000001859,2025-04-21T19:29:34.056787,-99.757324,-72.253334,1.0998063,0.0,0.00955013062588911,0.08884168416261673,4.071801445141212,-99.99159,0,-99.73195,0.9404733777046204,11,1
1,2412.000000001859,2025-04-21T19:29:34.732404,-83.90094,-60.078434,8.518592,0.8,0.864380093394801,1.4131773710250854,1.4474974487828671,-94.879105,9,-82.31687,0.16919630765914917,11,2
1,2412.000000001859,2025-04-21T19:29:35.409577,-99.56951,-72.78171,1.4448158,0.0,0.01613297424214409,0.0888187363743782,2.9966700504008386,-99.99146,1,-99.64683,0.8937212824821472,11,3
2,2417.000000001862,2025-04-21T19:29:35.582023,-84.74382,-59.95632,7.379055,0.3404255319148936,0.3997513957007706,1.4132421016693115,2.068327319908709,-96.13983,11,-81.07774,0.2848891317844391,11,1
2,2417.000000001862,2025-04-21T19:29:36.256478,-99.977066,-99.562675,0.008668394,0.0,0.0040658832740226684,0.016858592629432678,3.6675477261206333,-99.991585,0,-99.975204,0.9999980926513672,11,2
2,2417.000000001862,2025-04-21T19:29:36.927084,-99.811035,-76.06073,0.84957033,0.0,0.007237566595833994,0.09606926888227463,5.607175289342105,-99.99139,0,-99.64815,0.969487190246582,11,3
3,2422.0000000018617,2025-04-21T19:29:37.100202,-99.96687,-96.36143,0.017156182,0.0,0.004889302353318289,0.0204944871366024,3.696715101400789,-99.99009,0,-99.967606,0.9999916553497314,11,1
3,2422.0000000018617,2025-04-21T19:29:37.771450,-99.63455,-73.14023,1.4185182,0.0,0.014709913854953096,0.0995137020945549,3.4347259899240234,-99.98758,0,-99.36657,0.892687201499939,11,2
3,2422.0000000018617,2025-04-21T19:29:38.444889,-99.80699,-75.40595,0.7877994,0.0,0.008396528888156526,0.09340331703424454,5.202527550387701,-99.9887,0,-99.71512,0.9714611172676086,11,3
4,2427.00000000186,2025-04-21T19:29:38.615928,-98.95578,-80.6804,2.4721475,0.0,0.027475145154562303,0.16809149086475372,3.391342985776509,-99.98699,0,-99.960556,0.7793658971786499,11,1
4,2427.00000000186,2025-04-21T19:29:39.281726,-83.65021,-60.15029,8.546931,1.0,0.9074316859493964,1.4132208824157715,1.4566142987805475,-96.17656,10,-81.11402,0.1818391978740692,11,2
4,2427.00000000186,2025-04-21T19:29:39.947210,-99.68114,-72.80119,1.2847899,0.0,0.014259199773862455,0.10207235813140869,3.740942538282814,-99.98809,0,-99.44359,0.9111921191215515,11,3
5,2432.000000001859,2025-04-21T19:29:40.116803,-92.980736,-69.31433,8.432032,0.7659574468085106,0.291194600187643,0.6272359490394592,1.7746994504405669,-99.93806,6,-93.04415,0.15558241307735443,11,1
5,2432.000000001859,2025-04-21T19:29:40.790715,-99.61977,-73.36021,1.2635945,0.0,0.013038472797058004,0.11323695629835129,4.188794903816142,-99.98408,0,-99.51968,0.9291645884513855,11,2
5,2432.000000001859,2025-04-21T19:29:41.463224,-84.88522,-61.752792,9.561754,0.7659574468085106,0.7564665523826654,1.4132206439971924,1.5587567312375692,-97.173294,9,-84.954315,0.15596207976341248,11,3
6,2437.000000001862,2025-04-21T19:29:41.639292,-99.471535,-70.11878,2.0718546,0.0,0.024196060332337756,0.13602806627750397,2.929644634291627,-99.9837,1,-99.92687,0.7392469644546509,11,1
6,2437.000000001862,2025-04-21T19:29:42.325199,-99.86272,-80.30373,0.48122686,0.0,0.006863481980150618,0.08708731830120087,7.598115975567705,-99.98429,0,-99.93958,0.9921022057533264,11,2
6,2437.000000001862,2025-04-21T19:29:43.011631,-95.171814,-69.17983,6.8483267,0.3617021276595745,0.12948025691295395,0.6113891005516052,2.788151137302837,-99.97056,6,-98.72303,0.23505979776382446,11,3
7,2442.0000000018617,2025-04-21T19:29:43.205124,-95.96464,-56.168217,6.415736,0.38636363636363635,0.18382853441697392,1.068518877029419,3.6139163449267357,-99.87191,3,-98.77561,0.10833357274532318,11,1
7,2442.0000000018617,2025-04-21T19:29:43.897423,-99.77131,-77.38812,0.92634875,0.0,0.010707420185075511,0.08272930234670639,4.136350716515931,-99.98516,0,-99.953186,0.9616502523422241,11,2
7,2442.0000000018617,2025-04-21T19:29:44.589200,-99.745804,-75.353355,1.0887392,0.0,0.012404937648653835,0.08357156813144684,3.553319779953611,-99.98528,0,-99.95132,0.9390993714332581,11,3
8,2447.00000000186,2025-04-21T19:29:44.766151,-99.9639,-97.594376,0.0145108,0.0,0.005095467667316158,0.019772715866565704,3.4246262311602713,-99.98762,0,-99.95626,0.9999954700469971,11,1
8,2447.00000000186,2025-04-21T19:29:45.440775,-99.95034,-99.06993,0.04019614,0.0,0.00600558078234326,0.02522479183971882,3.707136016497071,-99.98807,0,-99.92819,0.9999579787254333,11,2
8,2447.00000000186,2025-04-21T19:29:46.113363,-98.16438,-69.17575,3.8866925,0.0,0.06096451302394302,0.4112580418586731,4.2046968613502,-99.94252,2,-99.72875,0.44676434993743896,11,3
9,2452.000000001859,2025-04-21T19:29:46.297588,-99.66057,-73.85467,1.2974474,0.0,0.011435292659325056,0.13699255883693695,5.3933997328481365,-99.98828,0,-99.38512,0.9209047555923462,11,1
9,2452.000000001859,2025-04-21T19:29:46.965977,-99.60104,-69.86339,1.6032281,0.0,0.0153993241927203,0.14005601406097412,4.050729346664381,-99.98104,1,-99.26173,0.8453782796859741,11,2
9,2452.000000001859,2025-04-21T19:29:47.661376,-99.92008,-97.93501,0.0808304,0.0,0.007675312504623876,0.026035413146018982,3.012449988689559,-99.98301,0,-99.883194,0.9998242855072021,11,3
10,2457.000000001862,2025-04-21T19:29:47.846108,-99.96068,-98.43563,0.02631884,0.0,0.005225725206471059,0.02237258106470108,3.7083728632382664,-99.98938,0,-99.95774,0.9999834299087524,11,1
10,2457.000000001862,2025-04-21T19:29:48.517251,-99.94553,-97.51189,0.056846105,0.0,0.006096290710964494,0.026737848296761513,3.762441588407891,-99.98947,0,-99.9508,0.9999133944511414,11,2
10,2457.000000001862,2025-04-21T19:29:49.198458,-99.97057,-99.73252,0.011664423,0.0,0.004625753954544036,0.01903182826936245,3.6360414404751555,-99.98986,0,-99.96739,0.999997079372406,11,3
11,2462.0000000018617,2025-04-21T19:29:49.377167,-98.13382,-70.81747,3.4994588,0.0,0.040183287965888326,0.23569822311401367,3.1122559656006183,-99.98828,0,-99.93163,0.6289016604423523,11,1
11,2462.0000000018617,2025-04-21T19:29:50.055252,-98.21901,-69.81862,3.431439,0.0,0.04328353987233099,0.23351232707500458,3.0848946593174933,-99.98897,1,-99.94102,0.6178942322731018,11,2
11,2462.0000000018617,2025-04-21T19:29:50.724517,-99.562386,-69.97372,1.8119096,0.0,0.0181781165441673,0.12848109006881714,3.2879241685550187,-99.984566,1,-99.95786,0.8064711689949036,11,3
